23.93975529467841;23.175092589785624;30.251407699364428;23.362335676525817;100.72859126035428;46.0,60.0,54.0,59.0,219.0
23.81222871041952;25.932254189447793;27.82245054081944;23.362335676525817;100.92926911721257;47.0,63.0,54.0,68.0,232.0
24.85009705264207;25.53390855177963;29.079834824110616;24.90168923923731;104.36552966776964;46.0,63.0,54.0,68.0,231.0
25.353968857051505;26.276524268488448;29.414922315203192;25.7301163639835;106.77553180472664;48.0,61.0,54.0,69.0,232.0
24.264310615015166;26.144329926356598;26.191247952790512;25.079834824110616;101.6797233182729;46.0,63.0,54.0,69.0,232.0
25.353968857051505;26.66562126173752;28.45296724285524;27.071227739770382;107.54378510141464;48.0,63.0,54.0,68.0,233.0
24.516246517219884;24.66562126173752;26.66338390779009;27.071227739770382;102.91647942651788;47.0,63.0,54.0,68.0,232.0
24.516246517219884;26.760681314193988;29.079834824110616;23.362335676525817;103.71909833205031;47.0,63.0,54.0,68.0,232.0
25.353968857051505;24.903391849743826;29.249170345416996;25.908261948856808;105.41479300106913;48.0,60.0,54.0,69.0,231.0
23.93975529467841;25.932254189447793;28.98793922812685;25.7301163639835;104.59006507623656;46.0,63.0,54.0,69.0,232.0
24.516246517219884;24.76997652927942;26.974258578236164;23.362335676525817;99.62281730126128;47.0,63.0,54.0,68.0,232.0
24.516246517219884;24.76997652927942;25.802685702982355;24.62746370694812;99.71637245642978;47.0,63.0,54.0,68.0,232.0
23.781374547642187;24.76997652927942;27.7301163639835;24.89308215489708;101.17454959580218;45.0,63.0,54.0,62.0,224.0
24.51166563067375;25.175092589785624;29.18419009165251;25.7301163639835;104.60106467609539;46.0,61.0,54.0,69.0,230.0
23.93975529467841;25.932254189447793;30.526335443883085;26.307295717270176;106.70564064527947;46.0,63.0,54.0,68.0,231.0
