path_1_0.1;;;;;;;;;;
24,9547415327508;25,7858444539843;25,8980560957947;76,6386420825299;73;63;64;200;;;196,04347826087
25,6050230726237;24,5497764764846;24,414373490278;74,5691730393862;65;59;72;196;;;
24,414373490278;25,9458125900181;25,4667376530463;75,8269237333424;72;57;63;192;;;
24,414373490278;25,4493181220748;25,5475391225371;75,4112307348899;72;69;57;198;;;
25,2978518719638;25,8912880450423;25,7370662500551;76,9262061670611;49;72;57;178;;;
25,4878061443377;25,2718606679467;25,718673555251;76,4783403675354;59;61;82;202;;;
25,9458125900181;24,414373490278;25,8980560957947;76,2582421760908;57;72;66;195;;;
25,8269415749506;25,6795015207003;25,7213493517384;77,2277924473893;57;77;60;194;;;
25,4493181220748;24,414373490278;25,7900831544222;75,653774766775;69;72;59;200;;;
25,6050230726237;24,414373490278;24,9574173292382;74,9768138921399;65;72;60;197;;;
25,7858444539843;25,3203279175829;25,9613142423703;77,0674866139375;63;75;68;206;;;
25,4493181220748;24,414373490278;25,7858444539843;75,6495360663372;69;72;63;204;;;
25,2718606679467;24,5497764764845;25,718673555251;75,5403106996823;61;60;82;203;;;
24,414373490278;25,8980560957947;25,7900831544222;76,1025127404949;72;64;59;195;;;
25,6987109820471;25,9458125900181;25,3203279175829;76,9648514896481;58;57;75;190;;;
24,414373490278;25,5250263180255;25,4493181220748;75,3887179303783;72;56;69;197;;;
25,9458125900181;25,2718606679467;25,718673555251;76,9363468132158;57;61;82;200;;;
24,414373490278;25,4878061443377;25,4493181220748;75,3514977566905;72;59;69;200;;;
25,7858444539843;24,414373490278;25,8980560957947;76,0982740400571;63;72;64;199;;;
25,9458125900181;25,3203279175829;25,019924765742;76,286065273343;57;75;58;190;;;
25,4878061443377;25,8378822677365;25,6896135023285;77,0153019144027;59;66;65;190;;;
24,9547415327508;25,8980560957947;25,7858444539843;76,6386420825299;73;64;63;200;;;
25,9458125900181;25,6795015207003;25,7887268873552;77,4140409980736;57;77;49;183;;;
25,7640919504051;25,2267727624144;25,4493181220748;76,4401828348943;72;52;69;193;;;
25,4722958829045;25,7900831544222;25,8980560957947;77,1604351331214;73;59;64;196;;;
25,2611933098282;25,7858444539843;25,718673555251;76,7657113190636;57;63;82;202;;;
25,2718606679467;25,7900831544222;25,718673555251;76,7806173776199;61;59;82;202;;;
25,4493181220748;25,0001599279049;25,4878061443377;75,9372841943174;69;72;59;200;;;
24,414373490278;25,7858444539843;25,4493181220748;75,6495360663372;72;63;66;201;;;
25,2267727624144;24,414373490278;25,6050230726237;75,2461693253161;52;72;65;189;;;
path_2_0.2;;;;;;;;;;
23,0001599279049;25,1042768049254;27,1739842385904;30,5273358421601;105,805756813581;68;50;68;69;255;254,8
23,8770543022872;25,5475391225371;27,783168657497;30,8127191279462;108,020481210268;46;57;71;83;257;
22,7792717443648;25,1222197595056;27,4694134495336;30,388719932961;105,759624886365;47;56;63;78;244;
23,730446831457;23,8836383095907;27,3650581819917;30,3689550951239;105,348098418163;52;39;60;100;251;
23,8125592000413;24,5497764764846;27,5766511504464;30,6526929032095;106,591679730182;43;59;78;75;255;
22,9349412836191;25,9515327503639;27,2264422727926;29,4722958829045;105,58521218968;50;60;72;83;265;
