path_2_0.2;;;;;;;;;;;;
19,7726990347454;19,4984735024562;19,8323240378784;19,8770543022872;19,9639900388576;98,9445409162247;51;40;47;32;47;217;202,9
19,7726990347454;19,730446831457;19,3005630797458;19,5339085517796;19,4984735024562;97,8360910001839;51;43;36;40;40;210;
19,7726990347454;19,594553449872;19,9842920032;19,3005630797458;19,7370662500551;98,3891738176182;51;31;38;36;36;192;
19,8323240378784;19,5075709821748;19,9422375352784;19,7640919504051;18,0551998871605;97,1014243928972;52;35;31;47;29;194;
19,4984735024562;19,9907047849146;19,7726990347454;19,4694134495336;19,7640919504051;98,4953827220548;40;38;51;40;47;216;
19,4696286954981;19,7726990347454;19,8323240378784;19,8389080451818;19,9712975882009;98,8848574015045;31;51;47;36;34;199;
19,8323240378784;19,3005630797458;19,3003653443789;19,7640919504051;19,9797067374397;98,1770511498478;52;36;40;47;25;200;
19,7726990347454;18,5974930160489;19,8813174877721;19,1315149745911;19,7213493517384;97,1043738648958;51;36;28;30;42;187;
19,3096605594644;19,7726990347454;19,501355935827;19,4984735024562;19,9928990875402;98,0750881200331;43;51;36;40;38;208;
19,4984735024562;19,865964977347;19,7411141895754;19,9712975882009;19,9639900388576;99,0408402964372;40;55;40;31;47;213;
19,0739502452363;19,8994949366117;16,5764912225415;18,8929222269922;18,3782503102093;92,821108941591;38;43;33;37;48;199;
19,7640919504051;19,9907047849146;19,594553449872;19,8994949366117;19,4984735024562;98,7473186242596;47;38;47;43;40;215;
18,5050462120757;19,8813174877721;19,7370662500551;19,865964977347;19,594553449872;97,5839483771219;36;31;36;55;31;189;
19,7726990347454;19,501355935827;19,3096605594644;19,2267727624144;18,9771821670752;96,7876704595263;51;36;43;42;36;208;
19,3650581819918;18,128990204492;19,9575073084509;19,7640919504051;19,8323240378784;97,047971683218;36;38;24;47;52;197;
19,501355935827;19,730446831457;19,3005630797458;18,3782503102093;19,8770543022872;96,7876704595263;36;43;36;48;52;215;
18,8770655999712;19,730446831457;19,8323240378784;19,2156834374741;19,3005630797458;96,9560829865264;33;43;52;36;36;200;
19,7640919504051;19,3003653443789;19,9907047849146;19,7726990347454;18,5974930160489;97,4253541304929;47;40;38;51;36;212;
19,0599784869252;19,7924638725824;16,8836270119067;19,9639900388576;19,6150064184543;95,3150658287264;30;44;33;47;43;197;
18,7772840786227;19,7213493517384;19,9620023731155;19,7726990347454;19,5523012465837;97,7856360848056;38;35;31;51;43;198;
19,8323240378784;19,3003653443789;19,3005630797458;19,3650581819918;19,7640919504051;97,5624025944;52;40;36;36;47;211;
17,7279687703365;19,9639900388576;19,8613840908009;19,8799367356581;19,0599784869252;96,4932581225783;44;47;33;43;30;197;
