13.543203766865055;15.09083264970256;15.30056307974577;15.404918347287666;59.33951784360106;37.0;18.0;26.0;34.0;115.0
13.543203766865055;15.09083264970256;15.30056307974577;15.404918347287666;59.33951784360106;37.0;18.0;26.0;34.0;115.0
13.543203766865055;18.77066466002461;15.30056307974577;14.073592581964586;61.68802408860003;37.0;24.0;26.0;28.0;115.0
13.543203766865055;15.09083264970256;15.30056307974577;15.404918347287666;59.33951784360106;37.0;18.0;26.0;34.0;115.0
13.543203766865055;15.133575248369315;15.30056307974577;16.65008380450606;60.6274258994862;37.0;20.0;26.0;28.0;111.0
13.131514974591072;17.052890363025938;15.30056307974577;14.32455532033676;59.809523737699536;28.0;12.0;26.0;28.0;94.0
13.131514974591072;17.071067811865476;15.142182332709549;17.089724298507356;62.434489417673454;28.0;18.0;16.0;28.0;90.0
13.543203766865055;15.133575248369315;15.30056307974577;16.65008380450606;60.6274258994862;37.0;20.0;26.0;28.0;111.0
14.307135789365265;18.77066466002461;18.89292222699217;16.65008380450606;68.6208064808881;37.0;24.0;26.0;28.0;115.0
13.543203766865055;15.09083264970256;16.055199887160548;15.404918347287666;60.09415465101583;37.0;18.0;26.0;34.0;115.0
17.906114355209763;17.738768882709856;16.055199887160548;14.073592581964586;65.77367570704475;40.0;16.0;26.0;28.0;110.0
13.543203766865055;15.133575248369315;16.055199887160548;14.073592581964586;58.805571484359504;37.0;20.0;26.0;28.0;111.0
17.906114355209763;17.738768882709856;15.142182332709549;16.65008380450606;67.43714937513522;40.0;16.0;16.0;28.0;100.0
13.543203766865055;15.133575248369315;15.30056307974577;14.073592581964586;58.05093467694472;37.0;20.0;26.0;28.0;111.0
13.543203766865055;18.77066466002461;16.055199887160548;14.073592581964586;62.4426608960148;37.0;24.0;26.0;28.0;115.0
