14.734541479955949;16.6099386061228;11.543203766865055;12.99322955501368;55.88091340795748;34.0;24.0;22.0;22.0;102.0
14.491900792836665;16.5227505763998;13.950844619618653;13.729473667624424;58.69496965647955;25.0;15.0;26.0;21.0;87.0
13.309660559464376;16.901046542878234;14.705481427033435;12.902019706710776;57.81820823608682;20.0;29.0;26.0;20.0;95.0
14.734541479955949;16.861874508327517;13.950844619618653;12.902019706710776;58.44928031461289;34.0;26.0;26.0;20.0;106.0
14.902019706710776;16.53663105724556;11.543203766865055;12.99322955501368;55.97508408583508;16.0;22.0;22.0;23.0;83.0
13.309660559464376;16.6099386061228;11.31370849898476;13.569720777555156;54.80302844212709;20.0;24.0;8.0;20.0;72.0
13.965482119139851;16.6099386061228;11.31370849898476;12.902019706710776;54.79114893095819;37.0;24.0;8.0;20.0;89.0
13.965482119139851;16.6099386061228;14.705481427033435;12.99322955501368;58.27413170730976;37.0;24.0;26.0;22.0;109.0
13.965482119139851;16.861874508327517;13.950844619618653;12.99322955501368;57.7714308020997;37.0;26.0;26.0;22.0;111.0
13.965482119139851;16.6099386061228;11.467619339678828;12.99322955501368;55.03626961995516;37.0;24.0;12.0;22.0;95.0
14.084259940083063;16.6099386061228;14.251316200016124;13.569720777555156;58.51523552377714;28.0;24.0;16.0;20.0;88.0
13.8309518948453;16.67004637770997;11.31370849898476;13.729473667624424;55.54418043916446;20.0;28.0;8.0;21.0;77.0
13.965482119139851;16.53663105724556;11.543203766865055;13.729473667624424;55.774790610874895;37.0;22.0;22.0;21.0;102.0
14.734541479955949;16.6099386061228;11.467619339678828;12.902019706710776;55.71411913246835;34.0;24.0;14.0;20.0;92.0
14.734541479955949;16.53663105724556;13.950844619618653;12.99322955501368;58.21524671183384;34.0;22.0;26.0;23.0;105.0
