23.93975529467841;26.696186211948003;26.58638256331965;25.835159762270596;103.05748383221665;46.0,63.0,54.0,68.0,231.0
24.89892194340167;24.66562126173752;27.45589083169431;25.184190091652514;102.20462412848602;44.0,63.0,54.0,59.0,220.0
23.81222871041952;24.769976529279415;24.607698869111037;26.307295717270176;99.49719982608015;47.0,60.0,52.0,68.0,227.0
23.93975529467841;26.71862684627243;30.356999922576705;22.598403654025606;103.61378571755314;46.0,63.0,54.0,59.0,222.0
24.836220951010507;26.65632604665209;27.86353168444791;23.87433179682131;103.23041047893182;46.0,63.0,54.0,59.0,222.0
23.93975529467841;26.248685193898492;28.168322166947583;25.36233567652582;103.7190983320503;46.0,63.0,54.0,69.0,232.0
23.81222871041952;23.553673389616712;26.90168923923731;24.785844453984343;99.05343579325789;47.0,60.0,54.0,68.0,229.0
25.353968857051505;25.932254189447793;28.200058016357435;23.362335676525817;102.84861673938255;48.0,63.0,54.0,68.0,233.0
23.93975529467841;24.76997652927942;29.62454011810905;23.006044506779208;101.34031644884608;46.0,63.0,54.0,59.0,222.0
23.767498446010624;25.62746370694812;26.077597470163187;23.843766846610826;99.31632646973276;45.0,63.0,54.0,59.0,221.0
23.93975529467841;25.607698869111037;27.103936913473323;25.843766846610826;102.49515792387359;46.0,63.0,54.0,68.0,231.0
23.781374547642187;22.977182167075235;24.158976872728967;25.835159762270596;96.75269334971698;45.0,60.0,47.0,68.0,220.0
25.106127581197487;25.08640753373011;28.672193971357014;26.672882102102214;105.53761118838682;44.0,63.0,54.0,68.0,229.0
24.259729728469033;24.76997652927942;27.15240416310947;21.257980408983922;97.44009082984185;44.0,63.0,54.0,59.0,220.0
24.525541732305314;24.76997652927942;25.66562126173752;26.202940449728278;101.16407997305053;46.0,63.0,52.0,68.0,229.0
