path_6_0.6;;;;;;;;;;;;
21,9907047849146;21,7640919504051;21,5182383402932;21,517129989098;20,5918309444061;107,381996009117;67;48;54;45;47;261;266,4
20,8818329020519;21,8371941369913;21,5432037668651;21,8520888757154;21,829098029457;107,943417711081;52;49;61;70;33;265;
21,6607624603085;21,8371941369913;21,0999414492534;20,064495102246;20,8929222269922;105,555315375791;53;50;44;64;56;267;
20,6409863247875;21,8371941369913;21,8770543022872;21,5182383402932;21,0498641332114;106,923337237571;64;49;57;54;43;267;
21,3863279171168;21,8520888757154;21,5432037668651;20,8818329020519;20,1934853067379;105,856938768487;32;70;57;52;44;255;
21,5182383402932;21,905228289363;21,0999414492534;21,5432037668651;21,4676193396788;107,534231185454;54;31;42;74;56;257;
21,177617382033;21,0528903630259;21,9907047849146;21,8950250302695;21,8371941369913;107,953431697234;48;46;67;45;63;269;
21,0528903630259;20,6018142902367;21,8191432073447;21,8901997215262;20,7792717443648;106,143319326498;46;49;62;45;51;253;
21,8520888757154;20,9356648256589;21,3848230198288;21,5432037668651;21,8569589748284;107,572739462897;70;54;46;57;52;279;
21,8520888757154;20,128990204492;21,3546569877967;21,1143592354574;21,6150064184543;106,065101721916;70;53;48;53;47;271;
21,457504985965;21,2894737548055;21,1065495480193;21,3564510976515;21,6568542494924;106,866833635934;48;53;47;54;59;261;
21,8520888757154;21,7931520033276;21,9061143552098;21,4676193396788;21,9508446196187;108,96981919355;70;34;55;48;65;272;
21,8371941369913;21,2645083282337;21,5319208860375;21,8520888757154;21,5432037668651;108,028915993843;64;39;48;70;57;278;
21,4878061443377;21,4676193396788;21,2410065051694;21,4302414149829;21,9613142423703;107,587987646539;75;56;48;54;51;284;
21,3950659780178;21,5121560482004;21,8122287104195;21,0528903630259;21,456232619;107,228573718664;43;49;52;46;67;257;
path_7_0.7;;;;;;;;;;;;
23,700033045947;23,0739502452363;23,991941740585;23,4045878576659;94,1705128894342;46;80;74;48;248;;;253,2
23,8770543022872;23,7263988919366;23,3650581819918;23,9283685739996;94,8968799502152;67;62;50;69;248;;;
23,9639900388576;23,6640720385353;23,597297674916;23,9706094574557;95,1959692097647;57;58;54;69;238;;;
23,5827334425392;23,5859463655318;22,6898112155471;22,3360094267532;92,1945004503712;65;61;77;47;250;;;
23,4900004469633;23,9599420993373;23,5523012465837;23,7213493517384;94,7235931446226;54;74;69;65;262;;;
23,9658377761608;23,991941740585;23,4986021069313;23,8968191401243;95,3532007638014;45;74;52;81;252;;;
23,8520888757154;23,9061143552098;23,8789793887028;23,8233136561456;95,4604962757736;76;50;65;53;244;;;
23,9903742952928;22,6422232804578;23,8770543022872;23,991941740585;94,5015936186229;59;53;82;78;272;;;
22,6898112155471;23,5827334425392;23,5859463655318;23,648647357923;93,5071383815411;77;65;58;54;254;;;
23,8233136561456;23,6143182877091;23,8789793887028;23,2520958301096;94,5687071626672;53;56;66;95;270;;;
21,4787086646191;22,9665148089568;23,7411141895754;23,9706094574557;92,156947120607;68;69;56;67;260;;;
23,9508446196187;23,7568310878921;23,4984735024562;23,45000625282;94,656155462787;72;43;68;69;252;;;
23,991941740585;23,9023773699825;23,8520888757154;23,8968191401243;95,6432271264072;74;54;76;54;258;;;
23,8371941369913;23,5558718106997;23,2894737548055;22,7345414799559;93,4170811824525;50;65;62;62;239;;;
23,6607624603085;23,3848230198288;23,9152118349284;23,7213493517384;94,6821466668041;59;57;70;65;251;;;
path_8_0.8;;;;;;;;;;;;
21,9797182570065;23,7477336081735;25,8545782566682;27,607698869111;31,0033220013133;130,193050992273;48;50;92;84;63;337;340,8
21,8773162867312;23,6251184000825;25,6728821021022;27,7858444539843;31,0753182087899;130,03647945169;41;43;87;110;74;355;
21,8371941369913;23,7733871654905;24,6923005964998;27,4694134495336;31,2718606679467;129,044156016462;64;56;72;84;77;353;
21,8371941369913;22,326427542687;25,0937150830734;27,1355629141115;31,5432037668651;127,936103443728;46;32;59;93;99;329;
21,9808524156447;23,597297674916;25,0192366349968;27,6728821021022;31,4209461998975;129,691215027557;38;54;68;69;117;346;
20,5273358421601;23,209155496076;25,5843008878314;27,3425821363727;31,8147180913722;128,478092453812;44;38;80;101;82;345;
21,1224174948725;21,8576471055736;24,828598350335;27,5627821891675;31,520727721246;126,892172861195;50;53;53;70;97;323;
20,064495102246;23,8861517820059;25,4772698238021;26,7482240257002;30,5497764764845;126,725917210239;64;51;60;68;100;343;
21,8129168411647;23,84279366063;25,8137961557116;27,4426987034767;31,2066774349555;130,118882795939;62;52;78;58;78;328;
21,8520888757154;23,5321144419248;25,2073655657007;27,0292199808274;31,9016892392373;129,522478103406;70;62;70;68;77;347;
21,517129989098;23,2978518719638;25,9797182570065;27,8782912579576;30,8836270119067;129,556618387933;45;56;43;81;116;341;
21,4947365172289;23,9506468842518;25,6251184000825;27,6143182877091;31,9620023731155;130,646822462388;46;63;84;68;93;354;
21,7493010534657;23,8285870526511;25,5315175886449;27,2687918190412;31,9397552946784;130,317952808481;46;62;58;95;77;338;
20,734541479956;23,9397552946784;25,2780870341267;27,6270434864981;31,8392502312901;129,418677526549;40;56;95;74;80;345;
21,9023773699825;23,6497533370326;24,7558737630852;27,9283685739996;31,7286569010816;129,965029945181;50;55;59;101;63;328;
path_9_0.9;;;;;;;;;;;;
23,8233136561456;25,5827334425392;27,8638734717536;31,5618602535069;108,831780823945;53;70;101;69;293;;;312,4
23,5432037668651;25,8137961557116;27,3425821363727;31,2180589074973;107,917640966447;65;59;101;83;308;;;
