path_6_0.6;;;;;;;;;;;;;;
16,8902464305048;18,7568311100404;18,4719382196328;18,4236687053634;18,8929222269922;18,9463280042979;110,381934696832;37;37;39;35;34;31;213;204,633333333333
17,6597366828632;18,8929222269922;16,8836270119067;18,67004637771;18,9665148089568;18,69426109421;109,767108202639;34;34;33;34;39;24;198;
18,9126870648293;17,9706094574557;18,3584854723723;18,683040792709;16,4852813742386;18,567196007456;108,977300169061;35;32;27;41;26;34;195;
18,3782503102093;17,9397552946784;18,4496599093805;18,8009544608212;18,9126870648293;18,4628407399142;110,944147779833;35;35;30;26;35;50;211;
17,7993783695076;18,8284271247462;18,4919007928367;18,6438687581583;18,3782503102093;18,0554151331251;110,197240488583;29;31;35;35;47;22;199;
18,4919007928367;17,9397552946784;18,0395296756742;18,8836270119067;18,9263696105735;16,5764912225415;108,857673608211;35;38;30;43;28;33;207;
18,9392398803986;18,9463280042979;18,7568311100404;16,8902464305048;18,8388967474978;18,4812334347182;110,852775607458;25;31;37;37;33;38;201;
18,5974930160489;17,6597366828632;18,0764750153354;16,8306214273718;18,128990204492;16,5764912225415;105,869807568653;34;34;23;34;38;33;196;
18,5497764764846;18,4236687053634;16,8902464305048;18,4181104755053;18,4640776955845;18,128990204492;108,874869987935;28;31;37;44;31;38;209;
18,8929222269922;18,7568311100404;18,4719382196328;18,7772840786227;16,8902464305048;18,4640776955845;110,253299761377;34;37;39;37;37;31;215;
17,7213493517384;18,1914976409958;18,9574173292382;17,5523012465837;18,1859394111376;18,5851667354383;109,193671715132;31;31;30;36;40;33;201;
18,7772840786227;16,8836270119067;17,7279687703365;18,837102637643;18,7792717443648;18,7056966729979;109,710950915872;37;33;43;26;42;27;208;
17,594553449872;18,5050462120757;18,7568311100404;18,8679568004204;17,5523012465837;18,1664594066532;109,443148225645;40;36;37;29;36;25;203;
16,8836270119067;18,4640776955845;16,8902464305048;18,9574173292382;18,9665148089568;18,7772840786227;108,939167354814;33;31;37;30;39;37;207;
16,8902464305048;17,7193616859962;18,8836270119067;18,9392398803986;16,4852813742386;18,4640776955845;107,38183407863;37;41;43;25;26;31;203;
18,2151680231943;18,3782503102093;18,7568311100404;18,8929222269922;18,128990204492;18,1914976409958;110,563659515924;26;47;37;34;31;31;206;
18,7772840786227;18,4496599093805;18,7568311100404;18,5366310572456;18,8836270119067;16,8902464305048;110,294279597701;37;30;37;31;43;37;215;
17,9397552946784;18,7772840786227;18,8929222269922;18,9665148089568;18,0395296756742;16,8836270119067;109,499633096831;38;37;37;39;30;33;214;
18,4640776955845;17,5523012465837;18,200104725336;18,9574173292382;16,8770655999712;18,4628407399142;108,513807336628;31;36;37;30;26;50;210;
18,4719382196328;18,6663093924827;18,3782503102093;18,0534057773057;18,6278054942538;18,9640367478362;111,161745941721;39;31;44;29;28;37;208;
18,9574173292382;18,0554151331251;17,9192597744487;18,683040792709;18,4236687053634;17,847324468043;109,886126202927;30;24;30;41;31;22;178;
18,4640776955845;18,3584854723723;18,9486072656712;18,4719382196328;16,8902464305048;18,5700784408269;109,703433524593;31;30;24;39;37;33;194;
17,0292199808274;18,128990204492;18,3782503102093;16,5962560603786;18,8747447781526;17,0486271775411;106,056088511601;29;38;44;33;21;29;194;
18,7772840786227;18,9463280042979;18,9665148089568;18,7568311100404;16,8902464305048;17,9907047849146;110,327909217337;37;31;39;37;37;33;214;
18,8284271247462;18,8836270119067;16,8836270119067;18,837102637643;17,7279687703365;18,4919007928367;109,652653349376;31;43;33;26;43;35;211;
18,7009345489514;18,3779610976425;17,7858444539843;17,9993802978114;17,6597366828632;18,8284271247462;109,352284205999;18;46;35;31;34;31;195;
18,8929222269922;18,4640776955845;18,7772840786227;17,5523012465837;16,8902464305048;18,7568311100404;109,333662788328;41;31;36;36;37;37;218;
