14.9647248786,4.0,11.8863495174,18.6700463777,49.5211207737
14.94427191,4.0,11.4984735025,18.6700463777,49.1127917902
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
12.5366310572,4.0,11.4984735025,19.0683920154,47.1034965751
14.9647248786,4.0,11.4984735025,18.994601698,49.4578000791
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
14.94427191,4.0,11.8863495174,18.6700463777,49.5006678051
14.94427191,4.0,11.4984735025,19.654178453,50.0969238655
14.9647248786,4.0,11.4984735025,18.994601698,49.4578000791
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
12.5366310572,4.0,11.4984735025,18.6700463777,46.7051509374
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
14.94427191,4.0,11.4984735025,18.6700463777,49.1127917902
14.94427191,4.0,11.4984735025,19.0683920154,49.5111374278
12.5366310572,4.0,11.4984735025,18.6700463777,46.7051509374
14.9647248786,4.0,11.4984735025,19.0683920154,49.5315903964
14.9647248786,4.0,11.4984735025,19.654178453,50.117376834
14.94427191,4.0,11.4984735025,18.994601698,49.4373471105
14.9647248786,4.0,11.4984735025,19.654178453,50.117376834
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
14.9647248786,4.0,11.4984735025,19.0683920154,49.5315903964
14.9647248786,4.0,11.4984735025,19.0683920154,49.5315903964
14.94427191,4.0,11.4984735025,18.6700463777,49.1127917902
14.9647248786,4.0,10.6700463777,18.6700463777,48.304817634
14.9647248786,4.0,10.6700463777,19.654178453,49.2889497093
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
12.5366310572,4.0,11.4984735025,18.6700463777,46.7051509374
12.5366310572,4.0,11.4984735025,18.6700463777,46.7051509374
14.9647248786,4.0,10.6700463777,18.8902464305,48.5250176868
14.94427191,4.0,11.4984735025,18.6700463777,49.1127917902
