19.9061143552,18.0842599401,19.4694134495,19.654178453,77.1139661978
19.365058182,17.9061143552,18.7147766421,18.6700463777,74.655995557
19.365058182,18.5366310572,19.4694134495,18.994601698,76.3657043868
19.0776872305,19.8770543023,18.7147766421,19.6083869999,77.2779051747
19.365058182,19.4246831851,18.7147766421,18.994601698,76.4991197073
19.0776872305,19.4246831851,19.8770543023,18.6700463777,77.0494710956
19.365058182,17.9061143552,17.365058182,18.6700463777,73.3062770969
19.9061143552,19.4246831851,17.365058182,18.6700463777,75.3659021
19.9061143552,18.5366310572,18.7147766421,19.9706094575,77.128131512
19.9061143552,19.4246831851,19.5432037669,18.6700463777,77.5440476849
19.0776872305,18.0842599401,18.7147766421,18.994601698,74.8713255107
19.9061143552,18.0842599401,17.365058182,19.0683920154,74.4238244927
19.9061143552,18.5366310572,18.7147766421,18.994601698,76.1521237526
19.9061143552,18.5366310572,19.5432037669,18.6700463777,76.655995557
19.365058182,17.9061143552,18.7147766421,18.6700463777,74.655995557
19.0776872305,19.8770543023,18.7147766421,19.9706094575,77.6401276323
19.9061143552,17.9061143552,18.7147766421,19.6083869999,76.1353923524
19.365058182,18.3071357894,19.5432037669,19.9706094575,77.1860071957
19.365058182,17.9061143552,19.8863495174,18.994601698,76.1521237526
19.365058182,18.5366310572,18.7147766421,18.6700463777,75.2865122591
19.1421823327,19.8770543023,18.7147766421,18.994601698,76.7286149752
19.9061143552,18.3071357894,18.7147766421,18.6700463777,75.5980731644
19.9061143552,19.8770543023,18.7147766421,19.654178453,78.1521237526
19.365058182,18.5366310572,19.5432037669,19.0683920154,76.5132850215
19.9061143552,18.3071357894,18.7147766421,19.9706094575,76.8986362441
19.1421823327,18.5366310572,17.365058182,19.6083869999,74.6522585718
19.365058182,18.5366310572,19.4694134495,18.4919007928,75.8630034816
19.365058182,18.3071357894,19.5432037669,19.654178453,76.8695761912
19.0776872305,19.4246831851,19.3203279176,19.9706094575,77.7933077906
19.9061143552,18.3071357894,19.5432037669,18.6700463777,76.4265002892
