21.365058182,24.9349766949,24.9324519027,22.0153397219,93.2478265014
21.365058182,23.2912678647,24.8444549774,23.0683920154,92.5691730394
21.365058182,23.8770543023,24.0805229549,22.4826055778,91.8052410169
23.3005630797,25.7186735553,24.1040247779,17.9508446196,91.0741060325
21.365058182,21.9061143552,24.346665465,21.4984735025,89.1163115047
23.7082039325,24.5563958951,24.0160278526,24.0972543551,96.3778820353
22.5366310572,24.4826055778,23.2912678647,20.73454148,91.0450459796
22.1289902045,23.2912678647,21.9508446196,23.0683920154,90.4394947041
21.365058182,23.2912678647,24.8444549774,23.8323240379,93.3331050619
22.1289902045,24.4826055778,23.1131222798,20.73454148,90.459259542
20.5366310572,23.6251184001,23.7186735553,24.5050462121,92.3854692247
22.5366310572,24.5563958951,21.9508446196,23.654178453,92.698050025
23.365058182,25.803263985,21.9508446196,22.4826055778,93.6017723643
23.3005630797,24.9349766949,21.9508446196,19.6989087174,89.8852931117
21.365058182,24.9547415328,21.9508446196,23.2267727624,91.4974170968
21.365058182,23.1421823327,23.1355629141,20.6011261595,88.2439295883
21.0087670122,24.5563958951,23.365058182,21.4984735025,90.4286945918
21.365058182,24.9349766949,24.8444549774,21.803263985,92.9477538392
20.5366310572,26.7873960603,21.9508446196,21.4984735025,90.7733452396
23.3005630797,24.5563958951,21.9508446196,22.4826055778,92.2904091722
23.365058182,26.3689550951,24.8444549774,23.0001599279,97.5786281824
23.3005630797,24.9349766949,24.8444549774,22.4826055778,95.5626003298
20.5366310572,23.2912678647,24.8444549774,21.4984735025,90.1708274017
21.365058182,24.7252462649,21.9508446196,21.4984735025,89.5396225689
23.4295532842,24.27539994,24.1487550423,24.0972543551,95.9509626216
21.365058182,24.0551998872,21.9508446196,23.4339784002,90.805081089
21.365058182,21.9061143552,24.3269006272,23.0683920154,90.6664651798
22.1289902045,23.2912678647,21.9508446196,22.4826055778,89.8537082665
24.5366310572,23.8770543023,21.9706094575,20.73454148,91.1188362969
20.5366310572,24.9547415328,23.9415494045,25.3340104633,94.7669324579
