25.4295532842;25.3539688571;25.8351597623;25.8671808052;102.485862709
63.0,48.0,68.0,54.0,233.0
28.7264832205;23.8122287104;25.3623356765;28.3569999226;106.25804753
63.0,47.0,69.0,54.0,233.0
26.9033918497;25.2403183744;23.3623356765;27.2491703454;102.755216246
63.0,48.0,68.0,54.0,233.0
27.6076988691;25.1758232722;25.8437668466;25.4361259939;104.063414982
64.0,47.0,69.0,54.0,234.0
25.5339085518;29.933342513;24.7765492389;26.3884721406;106.632272444
63.0,48.0,68.0,54.0,233.0
27.6076988691;26.5116656307;25.7699765293;25.4361259939;105.325467023
64.0,47.0,69.0,54.0,234.0
28.1841900917;25.3539688571;25.8351597623;25.8437668466;105.217085558
64.0,48.0,68.0,54.0,234.0
27.9322541894;26.7681824194;25.0798348241;27.6897233511;107.469994784
64.0,48.0,69.0,54.0,235.0
26.6656212617;25.1758232722;25.8437668466;27.1841900917;104.869401472
64.0,47.0,69.0,54.0,234.0
24.7699765293;25.9397552947;25.3623356765;25.4361259939;101.508193494
63.0,47.0,69.0,54.0,233.0
