path_1_0.1
22.689811215547053;23.73044683145697;26.487491654202042;31.35864540027716;104.26639510148323;41.0;55.0;45.0;56.0;197.0
22.808833512497937;24.106514158872866;24.620890997328626;29.362382385504414;100.89862105420384;52.0;55.0;48.0;52.0;207.0
21.654178453005045;24.42366870536343;24.620890997328626;31.23752721851867;101.93626537421576;34.0;53.0;48.0;70.0;205.0
22.491900792836663;23.899494936611667;26.48816380760941;31.847374547176138;104.72693408423387;33.0;55.0;62.0;53.0;203.0
22.76539126351909;23.069628971048523;26.964036747836243;30.66562126173752;103.46467824414137;44.0;45.0;46.0;77.0;212.0
22.44274541245532;24.42366870536343;25.78584445398434;30.885821314532382;103.53807988633547;41.0;53.0;59.0;53.0;206.0
22.42366870536343;24.620890997328626;26.202582786456546;29.36238238550441;102.609524874653;51.0;48.0;61.0;52.0;212.0
22.458757389099095;24.954741532750813;24.620890997328626;30.863531684447906;102.89792160362644;45.0;42.0;48.0;76.0;211.0
21.654178453005045;23.069628971048523;26.788369224083453;30.01533972186464;101.52751637000166;34.0;45.0;58.0;68.0;205.0
22.458757389099095;24.954741532750813;24.620890997328626;30.863531684447914;102.89792160362646;45.0;42.0;48.0;76.0;211.0
22.870446181373076;24.620890997328626;25.16443655149935;31.351715027385936;104.00748875758698;51.0;48.0;60.0;52.0;211.0
22.44274541245532;23.73044683145697;26.685386099574604;30.01533972186464;102.87391806535153;41.0;55.0;43.0;68.0;207.0
21.38847214060926;24.944074174632334;26.86777038488574;30.213250144575024;103.41356684470236;32.0;39.0;61.0;74.0;206.0
21.562968604702142;24.295164777792497;26.22304707487103;31.636572506498933;103.71775296386461;31.0;48.0;60.0;66.0;205.0
22.458757389099095;24.954741532750813;25.24777455592183;30.863531684447906;103.52480516221965;45.0;42.0;48.0;76.0;211.0
22.620890997328626;24.106514158872866;26.86777038488574;30.885821314532382;104.48099685561961;40.0;55.0;61.0;53.0;209.0
22.44274541245532;24.22304707487103;26.202582786456546;29.362382385504414;102.23075765928732;45.0;58.0;61.0;52.0;216.0
22.961752684910216;24.487491654202046;26.953369389717764;31.511467917455207;105.91408164628524;45.0;41.0;43.0;70.0;199.0
22.44274541245532;24.42366870536343;26.964036747836243;29.021912431484132;102.85236329713914;45.0;53.0;46.0;70.0;214.0
22.66075116262454;23.730446831456966;26.887633773810617;30.01533972186464;103.29417148975676;33.0;55.0;44.0;68.0;200.0
21.38847214060926;24.799538297412507;26.964036747836243;30.213250144575024;103.36529733043304;32.0;52.0;46.0;74.0;204.0
22.52733584216013;24.42366870536343;24.620890997328626;31.23752721851867;102.80942276337086;34.0;53.0;44.0;70.0;201.0
22.890246430504835;24.42366870536343;25.438916927879767;31.23752721851867;103.9903592822667;36.0;53.0;42.0;70.0;201.0
22.961752684910216;24.954741532750813;25.16443655149935;30.27369730730062;103.354628076461;45.0;42.0;60.0;55.0;202.0
22.27151432450718;24.478868592523984;25.78584445398434;31.203966227173517;103.74019359818902;43.0;41.0;59.0;57.0;200.0
22.44274541245532;24.106514158872866;26.51166563067375;31.889034215376693;104.94995941737864;45.0;55.0;50.0;59.0;209.0
22.42366870536343;23.730446831456966;26.487491654202042;29.362382385504414;102.00398957652686;51.0;55.0;45.0;52.0;203.0
22.620890997328626;23.73044683145697;26.51166563067375;31.893593131702968;104.75659659116232;40.0;55.0;50.0;51.0;196.0
21.38847214060926;24.88702042208347;26.86777038488574;31.509765284800412;104.65302823237889;32.0;35.0;61.0;69.0;197.0
22.586960845293127;24.42366870536343;24.77563860092225;29.342582136372656;101.12885028795147;34.0;53.0;44.0;70.0;201.0
