22.5366310572,23.3110327025,24.0160278526,22.4826055778,92.3462971901
23.3005630797,24.5563958951,23.1131222798,22.4826055778,93.4526868324
22.1289902045,25.6251184001,23.1355629141,23.0683920154,93.9580635341
22.6011261595,26.3689550951,21.9508446196,22.4826055778,93.403531452
22.1289902045,24.9349766949,25.2718606679,21.4984735025,93.8343010698
23.365058182,24.9349766949,23.1131222798,23.2465376003,94.6596947569
23.1421823327,24.5563958951,24.4434335432,22.4826055778,94.6246173487
21.365058182,23.2912678647,24.8444549774,22.074964725,91.575745749
20.5366310572,20.7147766421,23.1131222798,26.167411529,90.5319415081
22.1289902045,24.9349766949,22.705481427,20.73454148,90.5039898064
23.3005630797,24.9349766949,24.346665465,20.73454148,93.3167467197
23.4295532842,24.9349766949,23.9415494045,23.0001599279,95.3062393116
23.365058182,24.5563958951,24.346665465,22.4826055778,94.7507251199
23.365058182,24.5563958951,23.8677590872,19.6989087174,91.4881218817
23.3005630797,24.9349766949,21.9508446196,22.074964725,92.2613491193
22.6011261595,24.5563958951,24.346665465,19.6989087174,91.203096237
23.3005630797,23.9415494045,24.8444549774,23.0001599279,95.0867273895
23.7082039325,25.0498641332,21.9508446196,22.4826055778,93.1915182631
21.365058182,25.206677435,24.0805229549,20.73454148,91.3868000518
21.365058182,26.5563958951,21.9508446196,21.4984735025,91.3707721991
20.5366310572,23.2912678647,23.1355629141,23.8323240379,90.7957858739
24.0644951022,24.5563958951,24.0805229549,22.4826055778,95.1840195299
22.3782503102,23.7186735553,24.1040247779,26.167411529,96.3683601724
21.365058182,24.5563958951,23.8677590872,22.4826055778,92.271818742
22.5366310572,24.5563958951,21.9508446196,22.4826055778,91.5264771497
23.365058182,24.5563958951,21.9508446196,21.0393319625,90.9116306591
23.365058182,24.9349766949,21.9706094575,24.1040247779,94.3746691123
20.5366310572,23.9415494045,23.1355629141,23.8836383096,91.4973816855
24.6011261595,23.3005630797,23.365058182,28.7742152297,100.040962651
21.365058182,24.9547415328,24.346665465,24.1040247779,94.7704899577
