14.9647248786,4.0,10.6700463777,18.6700463777,48.304817634
14.9647248786,4.0,11.8863495174,19.0683920154,49.9194664113
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
14.9647248786,4.0,11.8863495174,19.654178453,50.505252849
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
12.5366310572,4.0,11.4984735025,18.6700463777,46.7051509374
14.9647248786,4.0,11.4984735025,19.654178453,50.117376834
12.5366310572,4.0,11.4984735025,18.6700463777,46.7051509374
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
14.94427191,4.0,11.4984735025,18.6700463777,49.1127917902
12.5366310572,4.0,11.8863495174,19.654178453,48.0771590276
14.9647248786,4.0,11.8863495174,18.6700463777,49.5211207737
14.94427191,4.0,11.8863495174,18.6700463777,49.5006678051
14.9647248786,4.0,10.6700463777,18.6700463777,48.304817634
14.94427191,4.0,11.4984735025,18.6700463777,49.1127917902
14.94427191,4.0,10.6700463777,18.6700463777,48.2843646654
14.94427191,4.0,10.6700463777,19.7931520033,49.407470291
14.9647248786,4.0,10.6700463777,18.6700463777,48.304817634
14.9647248786,4.0,10.6700463777,18.6700463777,48.304817634
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
14.9647248786,4.0,11.8863495174,19.6083869999,50.4594613958
14.94427191,4.0,11.4984735025,18.6700463777,49.1127917902
14.94427191,4.0,10.6700463777,18.6700463777,48.2843646654
14.9647248786,4.0,11.4984735025,19.0683920154,49.5315903964
14.9647248786,4.0,11.2360679775,18.6700463777,48.8708392338
12.5366310572,4.0,11.4984735025,18.6700463777,46.7051509374
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
14.9647248786,4.0,11.4984735025,18.6700463777,49.1332447587
