49.0,46.0,54.0,48.0,197.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,53.0,48.0,198.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,46.0,54.0,48.0,197.0
49.0,46.0,54.0,48.0,197.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,46.0,54.0,48.0,197.0
49.0,48.0,54.0,48.0,199.0
49.0,46.0,54.0,48.0,197.0
49.0,48.0,54.0,48.0,199.0
49.0,46.0,54.0,48.0,197.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,54.0,48.0,199.0
49.0,48.0,53.0,48.0,198.0
49.0,46.0,54.0,48.0,197.0
49.0,44.0,54.0,52.0,199.0
49.0,48.0,54.0,48.0,199.0
