14.779271744364845;15.906114355209759;15.970609457455739;17.170953173065218;63.826948730095566;44.0,21.0,27.0,22.0,114.0
14.084259940083063;15.925879193046844;15.970609457455739;16.284695155040843;62.26544374562649;31.0,26.0,27.0,42.0,126.0
14.779271744364845;15.906114355209759;16.640986324787452;16.284695155040843;63.6110675794029;44.0,21.0,35.0,42.0,142.0
14.734541479955949;13.457392358827688;15.970609457455739;16.284695155040843;60.44723845128022;37.0,11.0,27.0,42.0,117.0
13.309660559464376;13.457392358827688;14.640986324787454;17.373182497877814;58.781221740957335;23.0,11.0,35.0,38.0,107.0
14.779271744364845;15.925879193046844;13.478708664619074;17.5121560482004;61.69601565023116;44.0,26.0,27.0,36.0,133.0
14.779271744364845;15.906114355209759;16.870446181373076;16.974836860209646;64.53066914115733;44.0,21.0,17.0,36.0,118.0
13.071067811865476;13.457392358827688;14.640986324787454;17.373182497877814;58.542628993358434;16.0,11.0,35.0,38.0,100.0
14.779271744364845;15.434107004685359;14.601814290236735;17.170953173065218;61.98614621235215;44.0,18.0,32.0,22.0,116.0
14.734541479955949;15.925879193046844;15.970609457455739;17.170953173065218;63.801983303523755;37.0,26.0,27.0,22.0,112.0
13.309660559464376;15.906114355209759;15.970609457455739;16.284695155040843;61.471079527170716;23.0,21.0,27.0,42.0,113.0
14.734541479955949;13.457392358827688;15.970609457455739;17.170953173065218;61.33349646930459;37.0,11.0,27.0,22.0,97.0
14.779271744364845;13.535657871264737;14.601814290236735;16.576491222541474;59.49323512840779;44.0,11.0,32.0,30.0,117.0
13.309660559464376;13.457392358827688;13.478708664619074;16.284695155040843;56.53045673795199;23.0,11.0,27.0,42.0,103.0
14.084259940083063;15.145337166999228;16.640986324787452;16.284695155040843;62.15527858691059;31.0,11.0,35.0,42.0,119.0
