path_1_0.1
15.659736682863223;20.99460169804673;22.577382260274664;23.805609291821426;24.371630891611247;27.792463872582434;135.2014246971997;43.0;50.0;24.0;50.0;52.0;66.0;285.0
18.304459992877927;20.42366870536343;21.478708664619077;20.621579128073822;23.699266358537393;24.747535894954993;129.27521874442664;41.0;48.0;53.0;46.0;35.0;70.0;293.0
18.12899020449196;21.74930105346567;22.714776642118867;22.36964322586911;20.625966297163277;27.8285870526511;133.41726447575996;51.0;35.0;59.0;51.0;24.0;75.0;295.0
16.53663105724556;21.828587052651095;22.62780549425379;20.621579128073822;23.028531850082224;23.29126786466034;127.93440244696683;47.0;41.0;47.0;46.0;51.0;64.0;296.0
18.528023972905327;21.950844619618657;22.66075116262454;23.20005801635744;24.371630891611247;26.453545524828723;137.16485418794593;37.0;43.0;42.0;68.0;52.0;58.0;300.0
16.349190257286825;19.861384090800865;21.45623261899998;23.92283033856479;23.7242317851092;27.203628580473477;132.51749767123513;45.0;40.0;53.0;62.0;36.0;66.0;302.0
17.773387165490547;20.977182167075235;22.95741732923815;23.70083380382952;22.131872637862802;27.546086200235898;135.08677930373216;30.0;37.0;52.0;58.0;46.0;71.0;294.0
15.971297588200937;21.36505818199175;22.035792690446918;20.686840917729388;24.18270397955159;27.355762966906322;131.5974563248269;38.0;51.0;52.0;59.0;36.0;58.0;294.0
11.877054302287247;21.72134935173836;21.502555666565186;20.05519988716055;24.371630891611247;27.788726887355182;127.31651698671777;21.0;59.0;30.0;53.0;52.0;76.0;291.0
17.113122279787035;21.96399003885765;22.76103439918358;22.04017985953637;24.77077650773189;27.203628580473477;135.85273166557;51.0;47.0;47.0;46.0;42.0;66.0;299.0
17.113122279787035;21.97060945745574;22.33600942675316;19.87829125795763;23.941549404533227;26.423668705363433;131.66325053185022;51.0;48.0;48.0;38.0;54.0;59.0;298.0
18.12899020449196;20.85546156504357;22.291279162344264;23.785844453984343;24.620890997328626;27.827898921905902;137.51036530509867;51.0;32.0;44.0;57.0;50.0;67.0;301.0
17.654178453005045;21.585258234786615;20.95741732923815;20.44782071228997;21.77269903474535;27.785844453984346;130.20321821804947;45.0;41.0;52.0;43.0;47.0;66.0;294.0
13.727968770336455;20.148755042329046;22.88362701190674;14.70368731717862;24.620890997328626;27.030036747370197;123.11496588644968;34.0;45.0;58.0;28.0;50.0;77.0;292.0
18.12899020449196;21.22677276241436;21.45623261899998;20.621579128073822;22.17104467241352;24.128990204491963;127.7336095908856;51.0;51.0;53.0;46.0;42.0;53.0;296.0
18.186224244490276;21.785844453984343;22.326900627202352;20.686840917729388;24.620890997328626;24.201609622624005;131.808310863359;29.0;52.0;55.0;59.0;50.0;61.0;306.0
18.423668705363433;19.721349351738358;22.714776642118867;19.837194136991332;23.028531850082224;27.71205413665293;131.43757482294714;28.0;40.0;59.0;62.0;51.0;59.0;299.0
18.864730791998994;21.278087034126674;22.999816146403614;22.06449510224598;23.902377369982506;27.251407699364428;136.3609141441222;25.0;52.0;24.0;55.0;52.0;62.0;270.0
17.520763132540633;21.45911505237082;21.135562914111457;22.482605577751233;19.30056307974577;22.304459992877927;124.20306974939784;40.0;38.0;57.0;68.0;28.0;52.0;283.0
18.8220143430316;20.46942474721757;21.009455142990337;21.724231785109204;24.30713578936527;27.793411615685972;134.12567342339997;42.0;40.0;36.0;45.0;53.0;74.0;290.0
17.77269903474535;21.540527970377717;22.892922226992173;23.374155661710358;24.52733584216013;27.467022486398964;137.5746632223847;51.0;38.0;53.0;53.0;50.0;63.0;308.0
17.520763132540633;17.77269903474535;21.45623261899998;22.799036582201932;22.171732803158715;25.546086200235898;127.26655037188252;40.0;38.0;53.0;71.0;40.0;59.0;301.0
17.729473667624426;21.72134935173836;22.364780267108827;23.405275988411116;24.371630891611247;26.48816380760941;136.08067397410338;27.0;59.0;22.0;69.0;52.0;66.0;295.0
17.95153275036385;21.480368223803804;21.594553449872045;22.601126159491542;23.950844619618657;27.316590932355602;134.8950161355055;51.0;34.0;36.0;53.0;53.0;73.0;300.0
17.861384090800865;21.42955328423773;22.33600942675316;23.365058181991753;24.620890997328626;25.58594636553181;135.19884234664397;28.0;50.0;43.0;67.0;50.0;61.0;299.0
18.799724712947125;21.77269903474535;21.028242637515376;22.95624643003878;24.601126159491542;27.950844619618657;137.10888359435683;23.0;46.0;28.0;40.0;60.0;75.0;272.0
17.320327917582855;20.47213595499958;21.135562914111457;22.171732803158715;23.72134935173836;27.8285870526511;132.64969599424208;34.0;22.0;57.0;65.0;34.0;75.0;287.0
18.53663105724556;20.037022438321017;21.899494936611667;21.950844619618657;24.371630891611247;27.167101188615028;133.96272513202317;42.0;35.0;60.0;60.0;52.0;40.0;289.0
17.113122279787035;21.659736682863223;21.395623132202235;23.812916841164718;22.895804660363012;27.177617382033016;134.05482097841323;51.0;41.0;47.0;46.0;40.0;69.0;294.0
15.585946365531811;21.099941449253368;22.19348530673794;23.857647105573612;23.902377369982506;26.414373490278003;133.05377108735723;37.0;43.0;52.0;65.0;46.0;62.0;305.0
