19.928368573999563;19.81379615571165;19.730446831456966;19.088156853215224;78.5607684143834;36.0;28.0;43.0;39.0;146.0
19.83520647124919;18.569541314321633;19.86387347175358;19.730446831456966;77.99906808878137;31.0;24.0;36.0;43.0;134.0
19.81379615571165;19.088156853215224;19.730446831456966;19.86387347175358;78.49627331213742;28.0;39.0;43.0;36.0;146.0
19.088156853215224;19.863873471753582;19.730446831456966;19.81379615571165;78.49627331213742;39.0;36.0;43.0;28.0;146.0
18.443433543200516;19.47603286813174;19.81379615571165;19.730446831456966;77.46370939850087;35.0;34.0;28.0;43.0;140.0
19.81379615571165;22.686074230319804;24.536433321878736;26.81769306884381;93.853996776754;28.0;45.0;53.0;57.0;183.0
19.81379615571165;22.78836922408345;24.491900792836663;29.689613502328505;96.78367967496027;28.0;50.0;48.0;57.0;183.0
19.81379615571165;22.686074230319804;24.536433321878732;29.225333921597407;96.26163762950759;28.0;45.0;53.0;64.0;190.0
19.81379615571165;22.788369224083453;23.857647105573612;29.225333921597407;95.68514640696613;28.0;50.0;47.0;64.0;189.0
19.718673555251023;22.387347789927944;24.536433321878736;25.650441467777792;92.2928961348355;31.0;31.0;53.0;51.0;166.0
