path_1_0.1;;;;;;;;;;;;;;
17,094481770483;17,6857278868803;17,3096605594644;17,4984735024562;16,5962560603786;17,0486271775411;103,233226957203;28;31;30;21;22;22;154;155,7
17,7726990347454;17,2267727624144;17,9309544928815;17,1904831612345;17,7975391724171;17,7140882894907;105,632536913183;19;27;25;29;33;23;156;
16,7575192407856;16,8932096431438;16,4434335432005;16,8929222269922;14,3385953456351;17,865964977347;99,1916449771043;24;20;25;35;17;31;152;
17,4158009513706;17,717301412218;16,8929222269922;17,4469728152092;17,8191432073447;17,1904831612345;104,482623774369;19;28;35;29;27;29;167;
16,5962560603786;16,6622614529623;17,8378822677365;17,9152118349284;17,0486271775411;16,8929222269922;102,953161020539;22;23;29;28;22;35;159;
16,7568311100404;17,7082039324994;17,9397552946784;16,682792978209;17,0739502452363;17,8613840908009;104,022917651464;28;21;16;20;26;33;144;
17,0739502452363;17,654178453005;17,4412480026705;16,8932096431438;16,8929222269922;16,4852813742386;102,440789945286;26;26;19;20;35;20;146;
17,3203279175829;17,094481770483;17,3524031581311;17,9508446196187;15,6212327846343;16,9349766949137;102,274266945364;24;28;27;24;19;22;144;
17,4469728152092;17,5039491585644;17,3524031581311;17,717301412218;17,3048984354178;17,6857278868803;105,011252866421;29;25;27;28;15;31;155;
17,7975391724171;16,8795790723864;17,0739502452363;17,6857278868803;17,0486271775411;16,6589570527697;103,144380607231;33;26;26;31;22;21;159;
17,7882890445674;15,6303302643529;16,7666167205042;17,5806729690263;17,7125392881714;16,9640367478362;102,442485034458;23;23;26;23;21;23;139;
16,6589570527697;16,8929222269922;17,717301412218;17,6857278868803;17,3096605594644;16,7568311100404;103,021400248365;21;27;28;27;30;28;161;
17,3048984354178;17,4469728152092;16,8929222269922;17,2948384287764;17,9061143552098;17,717301412218;104,563047673823;15;29;27;28;31;28;158;
17,7975391724171;17,8770543022872;16,9844897164185;17,6036509295907;17,6857278868803;16,6589570527697;104,607419060364;33;34;22;22;31;21;163;
17,4469728152092;17,0739502452363;17,6857278868803;16,8932096431438;16,4812334347182;17,8613840908009;103,442478115989;29;26;31;20;19;29;154;
15,9369641387729;17,9243206344792;17,717301412218;16,9640367478362;17,5952415806172;16,7568311100404;102,894695623964;20;25;28;23;29;28;153;
16,2604249995669;16,7568311100404;17,717301412218;17,5039491585644;15,6212327846343;17,9023773699825;101,762116835007;15;28;28;25;27;31;154;
17,4815910979899;17,717301412218;17,7882890445674;17,8770543022872;16,6622614529623;16,8929222269922;104,419419537017;29;28;23;34;23;27;164;
16,4812334347182;17,717301412218;17,8191432073447;17,2948384287764;17,654178453005;16,8929222269922;103,859617163054;19;28;27;28;31;35;168;
17,7082039324994;17,7975391724171;17,0739502452363;17,4158009513706;17,6857278868803;17,8323240378784;105,513546226282;21;33;26;19;31;31;161;
17,8378822677365;16,5962560603786;16,9640367478362;17,094481770483;16,4852813742386;17,8267929427963;102,804731163469;33;22;23;28;20;25;151;
17,4412480026705;17,9404434254236;17,8770543022872;17,6632759327237;17,094481770483;17,7882890445674;105,804792478155;19;28;34;25;28;23;157;
17,0739502452363;17,3203279175829;14,8929222269922;17,717301412218;17,8906848730447;17,1505914819483;102,045778157022;27;24;23;28;27;26;155;
17,8191432073447;16,8929222269922;16,9640367478362;17,1558648784538;17,4676193396788;17,7681865767558;104,067772977062;27;35;23;31;24;21;161;
16,4812334347182;17,717301412218;16,8929222269922;17,2948384287764;17,4469728152092;17,8191432073447;103,652411525259;19;28;35;28;29;27;166;
17,8770543022872;17,3524031581311;17,7975391724171;17,7882890445674;17,1472576325442;16,6502815398729;104,61282484982;34;27;33;23;23;19;159;
17,8770543022872;16,9640367478362;17,1904831612345;17,8191432073447;17,7882890445674;17,094481770483;104,733488233753;34;23;29;27;22;28;163;
17,2895650322709;17,094481770483;17,7882890445674;17,654178453005;16,9086391253089;16,6502815398729;103,385434965508;23;28;23;31;25;19;149;
17,3048984354178;16,064495102246;15,7213493517384;17,4469728152092;17,7125392881714;17,1904831612345;101,440738154017;15;23;31;29;21;29;148;
17,4412480026705;16,7568311100404;16,7522458442801;17,6857278868803;17,0739502452363;17,094481770483;102,804484859591;19;28;19;31;26;28;151;
path_2_0.2;;;;;;;;;;;;;;
18,4496599093805;19,4151514753715;19,4803682238038;19,9288943806726;19,865964977347;97,1400389665754;34;30;23;34;35;156;;;170,9
19,9706094574557;19,8770543022872;19,9288943806726;19,3884721406093;18,67004637771;97,8350766587348;45;38;34;17;38;172;;;
18,6046967236076;19,3650581819918;19,5405279703777;18,67004637771;19,8770543022872;96,0573835559743;36;40;26;38;38;178;;;
19,4337919846756;19,9706094574557;19,8770543022872;18,7618545964577;18,1318726378628;96,175182978739;35;45;38;24;27;169;;;
19,8770543022872;19,0999414492534;19,9706094574557;19,8667559051244;18,2983257257983;97,1126868399191;38;20;45;36;30;169;;;
19,717301412218;19,5405279703777;19,3650581819918;19,8770543022872;19,2424655692686;97,7424074361433;38;26;40;38;27;169;;;
19,9706094574557;19,8770543022872;19,8667559051244;19,6386768006528;18,67004637771;98,0231428432302;45;38;36;20;38;177;;;
19,0336071499169;19,2354482753112;19,8770543022872;19,8667559051244;18,67004637771;96,6829120103497;37;24;38;36;38;173;;;
19,9706094574557;18,6046967236076;18,8573007621341;19,8770543022872;17,9508446196187;95,2605058651033;45;36;31;38;23;173;;;
19,8770543022872;19,5405279703777;19,6212327846343;19,5460862002359;19,3650581819918;97,9499594395269;38;26;38;40;40;182;;;
17,7858444539843;19,5541585411352;19,6212327846343;19,8770543022872;18,6046967236076;95,4429868056487;35;30;30;38;36;169;;;
19,8770543022872;19,4696286954981;19,6607624603085;18,67004637771;19,8667559051244;97,5442477409282;38;24;33;38;36;169;;;
