23.615823184997097;25.12626769902603;20.422980574618233;69.16507145864136;48.0;44.0;49.0;141.0
27.772501299378526;25.12626769902603;24.1729697588291;77.07173875723366;60.0;44.0;28.0;132.0
22.705481427033433;26.975194501333096;20.422980574618233;70.10365650298476;48.0;44.0;49.0;141.0
23.615823184997097;25.12626769902603;20.422980574618233;69.16507145864136;48.0;44.0;49.0;141.0
27.06839201537814;27.911392275951147;22.88362701190674;77.86341130323603;57.0;41.0;49.0;147.0
22.631691109702025;25.12626769902603;20.60112615949154;68.35908496821959;48.0;44.0;49.0;141.0
22.45354552482872;25.12626769902603;20.422980574618233;68.00279379847298;48.0;44.0;49.0;141.0
26.767988863537273;25.12626769902603;26.360541566671;78.2547981292343;48.0;44.0;49.0;141.0
22.705481427033437;25.12626769902603;20.422980574618233;68.2547297006777;48.0;44.0;49.0;141.0
26.660751162624535;27.12626769902603;20.422980574618233;74.2099994362688;48.0;44.0;49.0;141.0
25.718673555251023;26.975194501333096;20.422980574618233;73.11684863120236;48.0;44.0;49.0;141.0
23.754796735319687;27.88572981518408;26.360541566671;78.00106811717477;48.0;44.0;49.0;141.0
22.45354552482872;25.12626769902603;20.422980574618233;68.00279379847298;48.0;44.0;49.0;141.0
25.718673555251023;25.12626769902603;20.60112615949154;71.44606741376859;48.0;44.0;49.0;141.0
22.705481427033437;25.12626769902603;20.843766846610823;68.67551597267028;48.0;44.0;49.0;141.0
