path_1_0.1;;;;;;;;;;;;;;;;
18,3491902572868;18,4496599093805;18,349878388032;17,9599420993373;18,8032752826398;18,9163361856097;17,1876007278636;128,01588285015;41;46;31;47;36;36;37;274;270,8
17,927446638339;17,8032639849558;18,7202522982271;18,9815194186009;17,7634038196599;18,8009544608212;18,0842599400831;128,081100560687;29;52;34;37;40;34;35;261;
18,8203688653311;18,6965991932793;15,4049183472877;18,9604036043936;17,8032639849558;18,2806118042258;18,67004637771;126,636212177183;44;23;27;35;52;31;40;252;
18,4881638076094;18,3385953456351;16,3591736031175;18,6422232804578;18,467103925399;18,4181104755053;18,3491902572868;127,062560695011;53;29;33;42;40;42;41;280;
18,9369017813293;18,7238741218375;18,3491902572868;18,6409863247875;18,220002317428;17,7588185538996;18,7978156038694;129,427588960438;44;40;41;43;28;45;30;271;
18,5366310572456;18,3491902572868;18,5768488636649;18,8818329020519;18,8522687325335;17,8032639849558;18,6215791280738;129,621614925812;45;41;34;33;24;52;41;270;
18,7238741218375;18,3491902572868;18,4385705844402;18,9020197067108;18,8191319096608;16,7345414799559;18,9356648256589;128,902992885551;49;41;35;50;33;32;44;284;
17,8584137929832;18,8522687325335;18,3491902572868;16,9983658180501;18,8032752826398;18,7238741218375;17,6989087174139;127,284296722745;35;24;41;35;38;54;45;272;
18,8724066790833;16,8618745083275;18,5457285369642;18,3491902572868;18,5459947008876;18,6278054942538;18,7238741218375;128,526874298641;41;34;46;41;30;43;40;275;
17,8032639849558;18,4331109056699;17,1876007278636;17,6251184000825;18,5009982725553;18,8929222269922;18,8300145137437;127,273029031863;52;27;34;38;38;50;30;269;
path_2_0.2;;;;;;;;;;;;;;;;
19,7634038196599;19,1065495480193;18,5974930160489;19,8378822677365;19,3657463127369;19,2726273553563;115,943702319558;45;28;37;63;40;42;255;258,4;;
19,3416602007121;19,4031242374329;18,4881638076094;18,9815194186009;19,9066160704203;19,7279687703365;115,849052505112;34;40;53;37;38;42;244;;;
19,9404434254236;19,8954469970913;18,4881638076094;18,4236687053634;19,4787086646191;19,7634038196599;115,989835419767;33;43;53;47;53;45;274;;;
19,7279687703365;19,3475688638974;18,9604036043936;19,6251184000825;19,5432037668651;18,4628407399142;115,667104145489;37;37;35;55;57;31;252;;;
19,8954469970913;19,9741800215718;19,9404434254236;19,9849801339452;19,7001456730843;19,8863495173727;119,381545768489;43;35;47;30;51;47;253;;;
19,7634038196599;19,7640919504051;19,8378822677365;19,3650581819918;19,0486271775411;19,517129989098;117,296193386432;45;45;60;48;52;41;291;;;
19,9529007139174;19,2726273553563;19,9404434254236;19,4729840136497;19,8770543022872;19,457504985965;117,973514796599;39;42;47;40;50;45;263;;;
19,9422375352784;19,8520888757154;19,4729840136497;19,1065495480193;18,3071357893653;19,8954469970913;116,576442759119;49;39;31;28;56;43;246;;;
19,4787086646191;19,865964977347;19,7242317851092;19,0104809204356;19,8323240378783;19,8378822677365;117,749592653126;53;36;55;31;45;53;273;;;
17,8032639849558;18,5009982725553;19,6241038981729;19,7031719028988;18,4331109056699;19,7634038196599;113,828052783913;52;37;34;38;27;45;233;;;
path_3_0.3;;;;;;;;;;;;;;;;
18,8284271247462;18,9033918497438;19,3416602007121;20,8818329020519;21,5218089044093;24,3534534427717;28,849242502719;152,679816927154;38;22;34;65;34;56;75;324;336,4
18,8009544608212;18,5366310572456;20,0441105622203;22,8220143430316;22,5232524913451;24,0564368428309;28,8725376869665;155,655937444461;34;41;40;72;42;40;67;336;
17,1876007278636;19,1524252908985;20,0979424858273;22,8191319096608;22,5471006799972;23,6372606372441;28,1827039795516;153,624165711043;34;38;45;58;61;51;63;350;
18,8306214273718;19,781796514464;20,3995825933386;22,6142715787305;22,889957217938;24,4719382196328;28,5471006799972;157,535268231473;42;34;37;43;40;66;71;333;
17,927446638339;19,275597653174;19,9531201393614;21,4142135623731;22,3069380539984;24,7054814270334;27,6274637069481;153,210261181227;29;43;32;45;39;74;61;323;
18,6923005964998;19,3426175476673;20,2707808916862;22,5777281782119;23,1319509726442;23,8378822677365;28,6747187414561;156,527979195902;43;48;25;52;23;49;73;313;
18,8032752826398;18,432766185082;20,8929222269922;22,142135623731;22,3044599928779;24,9385118477351;28,6311339555176;156,145205114576;38;35;56;34;60;52;66;341;
18,3491902572868;19,4787086646191;20,0901314113803;21,7031719028988;23,8584137929832;23,0739502452363;27,8950250302695;154,448591304674;41;53;29;51;40;74;59;347;
18,9853690309655;18,9604036043936;19,8378822677365;20,6278054942538;23,930460079593;24,8818329020519;28,960299762609;156,184053141603;32;34;55;47;62;61;63;354;
18,0346843392517;19,0622577482986;19,7502229891263;20,9574173292382;23,4488979016248;24,4719382196328;28,0717387165763;153,797157243749;29;25;41;74;52;66;56;343;
path_4_0.4;;;;;;;;;;;;;;;;
19,5673058562278;20,4647658263297;22,2214370084653;23,7634038196599;24,8818329020519;28,6923005964998;139,591046009234;33;40;53;44;80;74;324;318,4;;
19,9415494045332;19,1224174948725;22,3902873782531;23,6607624603085;23,0285318500822;28,4416016499654;136,585150238015;64;48;56;43;47;62;320;;;
19,275597653174;20,8818329020519;22,888676552105;23,094481770483;24,9263696105735;27,2073655657007;138,274324054088;43;65;37;47;50;77;319;;;
19,7502229891263;19,517129989098;22,6475703320909;23,1869125971184;24,8609938067717;28,3071357893653;138,269965503571;41;41;43;68;43;94;330;;;
17,7502229891263;20,8818329020519;22,9935871961371;23,9229088952292;24,664400283405;28,7054814270334;138,918433692983;36;65;39;52;40;78;310;;;
19,3416602007121;19,9712975882009;22,689811215547;23,5430060314982;24,8877216382574;28,2634560650921;138,696952739308;34;51;51;44;60;74;314;;;
19,1524252908985;19,7502229891263;22,6898112155471;23,7008338038295;23,0552111848445;28,5918309444061;136,940335428652;38;41;55;69;47;72;322;;;
19,0354463470074;19,1524252908985;21,8129168411647;23,8569589748284;24,7238741218375;28,8725376869665;137,454159262703;49;38;41;66;59;74;327;;;
17,7493010534657;19,7502229891263;22,9574173292381;22,9748368602096;24,8654495630672;28,0717387165763;136,368966511683;26;41;80;48;55;56;306;;;
18,3360094267532;15,6597366828632;22,825553592892;23,2280097180847;24,2213744604611;28,9771821670752;133,247866048129;37;42;45;57;48;83;312;;;
path_5_0.5;;;;;;;;;;;;;;;;
17,991941740585;18,8929222269922;20,5366310572456;22,7252462648705;21,9440906503505;22,9844897164185;23,520727721246;148,596049377708;46;59;60;56;27;41;59;348;361,1
17,9508446196187;18,064495102246;19,3005630797458;16,128990204492;23,9508446196187;22,7924666044289;28,2493733246437;146,437577554794;45;43;42;43;67;36;87;363;
18,18296911332;19,0710678118655;19,5432037668651;22,2859321107112;23,8576471055736;24,0420190566269;28,095516111398;155,07835507636;18;64;76;64;42;61;49;374;
17,6963839251666;19,9061143552098;20,7756386009223;22,1700873254583;20,7147766421189;23,8469797474551;28,9349766949137;154,044957291245;38;46;51;61;57;49;72;374;
15,1421823327096;19,8323240378784;19,0739502452363;22,2859321107112;23,3657463127369;23,2156834374741;26,0284851411036;148,94430361785;33;52;46;64;42;54;66;357;
18,8098366945753;19,8901997215262;18,3071357893653;21,0219124314841;20,5471006799972;24,6663093924827;27,0505522639566;150,293046973388;24;61;67;49;51;60;43;355;
17,1428704634547;19,7213493517384;20,5366310572456;22,3716308916112;23,9049434560104;24,4628407399142;28,5180406270747;156,658306587049;30;49;47;72;29;67;76;370;
18,1530922938547;19,2413145029233;18,5570840258278;22,8041118820366;23,8371941369913;21,9422375352784;28,696186211948;153,23122058886;33;31;50;52;45;48;82;341;
18,3491902572868;18,349878388032;18,7147766421189;21,4581931167102;22,7369409833033;24,064495102246;28,7952995969747;152,468774086672;31;39;67;30;50;61;81;359;
18,8836270119067;19,1635146158388;19,5182383402932;22,6923005964998;21,4984735024562;22,3100182227361;24,9547061214561;149,020878411187;49;43;42;61;49;67;59;370;
